Enh.chr,Enh.Midpoint,Gene.TSS,Pair,#HiC.interaction (astrocyte_cerebellum),#HiC.interaction (astrocyte_spinal),#HiC.interaction (NeuN+),#HiC.interaction (NeuN-)
8,53693175,53851795,Enh896_RGS20,2,1,1,0
8,53693175,53843558,Enh896_ATP6V1H,0,0,1,0
8,53693175,53524336,Enh896_AC022034.1,2,2,0,0
8,53693175,54102017,Enh896_LYPLA1,2,3,1,0
8,53693175,54022456,Enh896_TCEA1,0,0,3,0
8,61012924,60516936,Enh897_RAB2A,2,0,0,0
8,61012924,60678740,Enh897_CHD7,8,2,1,0
8,61023833,60678740,Enh898_CHD7,11,3,1,3
8,66522103,66667552,Enh899_SGK3,2,2,1,2
8,66522103,66429014,Enh899_RRS1,0,0,0,2
8,66522103,66614247,Enh899_MYBL1,10,2,6,1
8,66522103,66667231,Enh899_VCPIP1,2,2,1,2
8,66522103,66926398,Enh899_SNHG6,0,0,4,0
8,66522647,66926398,Enh900_SNHG6,0,0,4,0
8,66522647,66667231,Enh900_VCPIP1,2,2,1,2
8,66522647,66614247,Enh900_MYBL1,10,2,6,1
8,66522647,66667552,Enh900_SGK3,2,2,1,2
8,66522647,66429014,Enh900_RRS1,0,0,0,2
8,66533547,66429014,Enh901_RRS1,0,0,1,1
8,66533547,66926398,Enh901_SNHG6,0,0,1,0
8,66533547,66667552,Enh901_SGK3,1,0,1,1
8,66533547,66667231,Enh901_VCPIP1,1,0,1,1
8,66533547,66614247,Enh901_MYBL1,1,0,3,0
8,66533852,66667231,Enh902_VCPIP1,1,0,1,1
8,66533852,66926398,Enh902_SNHG6,0,0,1,0
8,66533852,66667552,Enh902_SGK3,1,0,1,1
8,66533852,66614247,Enh902_MYBL1,1,0,3,0
8,66533852,66429014,Enh902_RRS1,0,0,1,1
8,80578295,80485619,Enh903_ZBTB10,15,1,1,2
8,80578295,80874781,Enh903_ZNF704,11,2,1,0
8,80578295,80231232,Enh903_TPD52,1,0,1,0
8,80578765,80485619,Enh904_ZBTB10,15,1,1,2
8,80578765,80874781,Enh904_ZNF704,11,2,1,0
8,80578765,80231232,Enh904_TPD52,1,0,1,0
8,93986277,93754844,Enh905_TMEM67,1,1,0,0
8,93986277,93857807,Enh905_PDP1,13,4,0,0
8,93986277,93741017,Enh905_RBM12B,7,3,2,3
8,93986277,94262350,Enh905_GEM,0,0,2,0
8,93986277,93698561,Enh905_FAM92A,6,3,0,1
8,93987061,93741017,Enh906_RBM12B,7,3,2,3
8,93987061,93698561,Enh906_FAM92A,6,3,0,1
8,93987061,93754844,Enh906_TMEM67,1,1,0,0
8,93987061,94262350,Enh906_GEM,0,0,2,0
8,93987061,93857807,Enh906_PDP1,13,4,0,0
8,93991652,94262350,Enh907_GEM,0,0,0,0
8,93991652,93857807,Enh907_PDP1,5,0,0,0
8,93991652,93741017,Enh907_RBM12B,2,1,1,0
8,93991652,93698561,Enh907_FAM92A,0,1,0,1
8,93991652,93754844,Enh907_TMEM67,0,2,3,1
8,97375848,97775057,Enh908_LAPTM4B,2,0,0,0
8,97375848,97644184,Enh908_MTDH,6,1,0,0
8,97375848,97868840,Enh908_MATN2,0,0,0,0
8,97375848,97277928,Enh908_TSPYL5,10,3,3,0
8,98164812,98046469,Enh909_RPL30,5,4,2,1
8,98164812,97775057,Enh909_LAPTM4B,2,1,0,0
8,98164812,97868840,Enh909_MATN2,0,0,0,0
8,98164812,98294393,Enh909_NIPAL2,3,3,0,5
8,98164812,98117171,Enh909_RIDA,5,1,0,0
8,98164812,98117293,Enh909_POP1,5,1,0,0
8,98170216,97868840,Enh910_MATN2,0,0,0,0
8,98170216,98046469,Enh910_RPL30,0,0,0,0
8,98170216,98117293,Enh910_POP1,1,1,1,1
8,98170216,98294393,Enh910_NIPAL2,3,0,0,4
8,98170216,98117171,Enh910_RIDA,1,1,1,1
8,98170216,97775057,Enh910_LAPTM4B,1,0,0,0
8,100847502,100559784,Enh866_ANKRD46,7,1,1,1
8,100847502,100953388,Enh866_YWHAZ,13,2,3,2
8,100847502,101206193,Enh866_ZNF706,4,0,5,4
8,100847502,100722809,Enh866_PABPC1,2,2,1,4
8,100908633,100953388,Enh867_YWHAZ,3,1,3,2
8,100908633,100559784,Enh867_ANKRD46,2,0,0,1
8,100908633,101206193,Enh867_ZNF706,5,0,0,2
8,100908633,100722809,Enh867_PABPC1,1,0,1,1
8,100908923,100722809,Enh868_PABPC1,1,0,1,1
8,100908923,101206193,Enh868_ZNF706,5,0,0,2
8,100908923,100953388,Enh868_YWHAZ,3,1,3,2
8,100908923,100559784,Enh868_ANKRD46,2,0,0,1
8,101080854,100722809,Enh869_PABPC1,0,0,0,0
8,101080854,101206193,Enh869_ZNF706,2,1,1,1
8,101080854,100953388,Enh869_YWHAZ,3,1,2,5
8,101108747,100953388,Enh870_YWHAZ,9,1,2,4
8,101108747,100722809,Enh870_PABPC1,4,2,2,0
8,101108747,101206193,Enh870_ZNF706,5,5,1,1
8,101109665,100953388,Enh871_YWHAZ,9,1,2,4
8,101109665,101206193,Enh871_ZNF706,5,5,1,1
8,101109665,100722809,Enh871_PABPC1,4,2,2,0
8,102585416,102893864,Enh872_AZIN1,0,0,1,0
8,102585416,102864271,Enh872_AZIN1-AS1,0,0,1,0
8,102585416,102239118,Enh872_RRM2B,0,0,2,3
8,102585416,102655725,Enh872_KLF10,3,0,1,3
8,102585416,102412759,Enh872_UBR5,0,0,3,2
8,102585416,103021063,Enh872_ATP6V1C1,1,0,0,0
8,102585953,103021063,Enh873_ATP6V1C1,1,0,0,0
8,102585953,102239118,Enh873_RRM2B,0,0,2,3
8,102585953,102655725,Enh873_KLF10,3,0,1,3
8,102585953,102864271,Enh873_AZIN1-AS1,0,0,1,0
8,102585953,102893864,Enh873_AZIN1,0,0,1,0
8,102585953,102412759,Enh873_UBR5,0,0,3,2
8,102728602,103140713,Enh874_BAALC,0,0,0,0
8,102728602,103021063,Enh874_ATP6V1C1,0,1,0,1
8,102728602,102412759,Enh874_UBR5,0,0,2,0
8,102728602,102239118,Enh874_RRM2B,0,0,1,0
8,102728602,102864271,Enh874_AZIN1-AS1,0,0,0,0
8,102728602,102893864,Enh874_AZIN1,0,0,0,0
8,102728602,102655725,Enh874_KLF10,0,0,2,3
8,102729815,103140713,Enh875_BAALC,0,0,0,0
8,102729815,102893864,Enh875_AZIN1,0,0,0,0
8,102729815,102655725,Enh875_KLF10,0,0,2,3
8,102729815,102412759,Enh875_UBR5,0,0,2,0
8,102729815,102864271,Enh875_AZIN1-AS1,0,0,0,0
8,102729815,103021063,Enh875_ATP6V1C1,0,1,0,1
8,102729815,102239118,Enh875_RRM2B,0,0,1,0
8,102789160,102893864,Enh876_AZIN1,0,0,1,0
8,102789160,102655725,Enh876_KLF10,8,2,2,2
8,102789160,102864271,Enh876_AZIN1-AS1,0,0,0,0
8,102789160,103140713,Enh876_BAALC,0,0,0,0
8,102789160,102412759,Enh876_UBR5,0,0,0,2
8,102789160,103021063,Enh876_ATP6V1C1,1,2,0,0
8,117731356,117520713,Enh877_MED30,0,0,1,2
8,117731356,118111853,Enh877_EXT1,1,0,1,1
8,133383373,133302022,Enh879_NDRG1,0,0,3,3
8,133383373,133571940,Enh879_ST3GAL1,0,0,0,0
8,133383373,133573183,Enh879_AC103706.1,0,0,2,0
8,133449651,133302022,Enh880_NDRG1,4,4,4,1
8,133449651,133571940,Enh880_ST3GAL1,0,0,0,0
8,133449651,133573183,Enh880_AC103706.1,0,0,3,0
8,134456663,134713049,Enh881_ZFAT,2,0,0,0
8,134457375,134713049,Enh882_ZFAT,2,0,0,0
8,134457850,134713049,Enh883_ZFAT,2,0,0,0
8,134720257,134713049,Enh884_ZFAT,5,1,13,6
8,134905676,134713049,Enh885_ZFAT,0,2,0,0
8,134906281,134713049,Enh886_ZFAT,0,2,0,0
9,19184555,19049427,Enh952_RRAGA,0,0,2,2
9,19184555,19230435,Enh952_DENND4C,5,1,2,3
9,19184555,19102904,Enh952_HAUS6,0,0,3,0
9,19184555,19380236,Enh952_RPS6,0,0,2,4
9,19184555,19149290,Enh952_PLIN2,0,0,2,3
9,19184555,19453209,Enh952_AL158206.1,2,2,0,0
9,36166719,35732195,Enh954_TLN1,1,0,0,1
9,36166719,35814451,Enh954_TMEM8B,2,1,1,0
9,36166719,36277056,Enh954_GNE,1,0,4,3
9,36166719,35906202,Enh954_HRCT1,2,3,0,1
9,36166719,36572862,Enh954_MELK,0,0,1,0
9,36166719,36136536,Enh954_GLIPR2,0,0,3,4
9,36166719,35815354,Enh954_HINT2,0,0,1,1
9,36166719,35690056,Enh954_TPM2,0,0,0,0
9,36166719,36036913,Enh954_RECK,1,0,1,0
9,36166719,35749287,Enh954_RGP1,1,0,0,1
9,36166719,36487548,Enh954_RNF38,1,0,2,1
9,36166719,35749228,Enh954_GBA2,1,0,0,1
9,36166719,36190856,Enh954_CLTA,4,1,5,5
9,36166719,35732598,Enh954_CREB3,1,0,0,1
9,36166719,35792154,Enh954_NPR2,0,0,1,1
9,36567052,36572862,Enh955_MELK,2,0,14,19
9,36567052,36190856,Enh955_CLTA,1,2,2,1
9,36567052,36487548,Enh955_RNF38,4,0,2,3
9,36567052,36136536,Enh955_GLIPR2,0,0,0,0
9,36567052,36277056,Enh955_GNE,0,1,0,0
9,70419089,70414624,Enh956_KLF9,3,1,21,18
9,70419089,70258978,Enh956_SMC5,1,0,0,0
9,70419089,70310875,Enh956_AL162390.1,6,0,2,2
9,70419089,70043848,Enh956_MAMDC2,4,1,1,1
9,70419089,70258866,Enh956_SMC5-AS1,1,0,0,0
9,70419673,70310875,Enh957_AL162390.1,6,0,2,2
9,70419673,70414624,Enh957_KLF9,3,1,21,18
9,70419673,70258978,Enh957_SMC5,1,0,0,0
9,70419673,70258866,Enh957_SMC5-AS1,1,0,0,0
9,70419673,70043848,Enh957_MAMDC2,4,1,1,1
9,70420327,70043848,Enh958_MAMDC2,3,4,1,0
9,70420327,70414624,Enh958_KLF9,1,1,8,2
9,70420327,70258866,Enh958_SMC5-AS1,1,1,0,0
9,70420327,70258978,Enh958_SMC5,1,1,0,0
9,70420327,70310875,Enh958_AL162390.1,4,2,1,0
9,70420924,70258866,Enh959_SMC5-AS1,1,1,0,0
9,70420924,70414624,Enh959_KLF9,1,1,8,2
9,70420924,70043848,Enh959_MAMDC2,3,4,1,0
9,70420924,70258978,Enh959_SMC5,1,1,0,0
9,70420924,70310875,Enh959_AL162390.1,4,2,1,0
9,70480030,70310875,Enh960_AL162390.1,5,1,0,0
9,70480030,70414624,Enh960_KLF9,1,0,3,3
9,70480030,70043848,Enh960_MAMDC2,7,2,0,1
9,70480030,70258978,Enh960_SMC5,1,2,0,1
9,70480030,70258866,Enh960_SMC5-AS1,1,2,0,1
9,70480851,70310875,Enh961_AL162390.1,5,1,1,1
9,70480851,70414624,Enh961_KLF9,1,0,7,1
9,70480851,70043848,Enh961_MAMDC2,7,2,1,0
9,70480851,70258978,Enh961_SMC5,1,2,2,0
9,70480851,70258866,Enh961_SMC5-AS1,1,2,2,0
9,70484713,70258866,Enh962_SMC5-AS1,1,2,2,0
9,70484713,70258978,Enh962_SMC5,1,2,2,0
9,70484713,70043848,Enh962_MAMDC2,7,2,1,0
9,70484713,70310875,Enh962_AL162390.1,5,1,1,1
9,70484713,70414624,Enh962_KLF9,1,0,7,1
9,73132468,73151865,Enh963_ANXA1,0,0,0,0
9,84271669,83980711,Enh964_RMI1,3,1,2,1
9,84271669,84340758,Enh964_SLC28A3,0,0,0,2
9,84271669,83921465,Enh964_KIF27,0,0,0,2
9,84271669,83829516,Enh964_GKAP1,3,1,1,0
9,84271669,83980616,Enh964_HNRNPK,3,1,2,1
9,84271669,83972233,Enh964_AL354733.3,2,2,1,4
9,85522837,85941146,Enh965_NAA35,1,1,0,0
9,85522837,85742029,Enh965_AGTPBP1,2,2,3,3
9,86406053,86354454,Enh966_TUT7,4,1,0,1
9,86406053,85941146,Enh966_NAA35,1,0,0,1
9,86406053,86283102,Enh966_ISCA1,5,2,0,2
9,86406053,86100173,Enh966_GOLM1,0,0,0,1
9,87337049,87726109,Enh967_CTSL,5,2,0,1
9,87337049,87497228,Enh967_DAPK1,1,0,2,9
9,87713692,87726109,Enh968_CTSL,12,5,0,0
9,87713692,87497228,Enh968_DAPK1,0,1,0,1
9,87713692,87974753,Enh968_CDK20,8,2,0,1
9,87713692,88076975,Enh968_AL353572.4,0,0,0,0
9,87872283,88076975,Enh969_AL353572.4,0,0,1,1
9,87872283,87974753,Enh969_CDK20,4,1,0,1
9,87872283,87726109,Enh969_CTSL,0,0,0,0
9,87872283,87497228,Enh969_DAPK1,0,0,0,1
9,95092120,94726701,Enh970_AOPEP,10,3,1,3
9,95092120,95426796,Enh970_FANCC,0,0,0,1
9,95092581,95426796,Enh971_FANCC,0,0,0,1
9,95092581,94726701,Enh971_AOPEP,10,3,1,3
9,96137496,96619843,Enh972_CDC14B,0,0,0,0
9,96137496,95871264,Enh972_ERCC6L2,4,0,2,1
9,96137496,96450169,Enh972_HABP4,0,0,0,0
9,96137496,95876049,Enh972_LINC00476,3,1,2,0
9,96137496,96383711,Enh972_SLC35D2,0,0,2,0
9,96139714,96450169,Enh973_HABP4,0,0,0,0
9,96139714,95876049,Enh973_LINC00476,3,1,4,2
9,96139714,95871264,Enh973_ERCC6L2,4,0,0,1
9,96139714,96619843,Enh973_CDC14B,0,0,0,0
9,96139714,96383711,Enh973_SLC35D2,0,0,1,0
9,96218323,95871264,Enh974_ERCC6L2,6,1,1,3
9,96218323,96619843,Enh974_CDC14B,0,0,1,0
9,96218323,96383711,Enh974_SLC35D2,2,1,0,2
9,96218323,96450169,Enh974_HABP4,1,0,1,0
9,96218323,95876049,Enh974_LINC00476,2,2,6,2
9,96218323,96655317,Enh974_PRXL2C,0,1,1,1
9,100598934,100427156,Enh911_MSANTD3,1,0,1,0
9,100598934,100473149,Enh911_TMEFF1,7,1,3,0
9,100598934,100099243,Enh911_INVS,0,0,0,0
9,100598934,100352942,Enh911_TEX10,0,1,1,2
9,100598934,100099000,Enh911_ERP44,0,0,0,0
9,107337143,107283137,Enh912_RAD23B,0,0,5,0
9,107337143,106863166,Enh912_ZNF462,2,2,0,0
9,107337143,107490482,Enh912_KLF4,0,0,0,0
9,107637972,107283137,Enh913_RAD23B,0,0,3,0
9,107637972,107490482,Enh913_KLF4,3,2,1,1
9,107639077,107283137,Enh914_RAD23B,0,0,3,0
9,107639077,107490482,Enh914_KLF4,3,2,1,1
9,107749962,107490482,Enh915_KLF4,3,2,3,0
9,107749962,107283137,Enh915_RAD23B,0,0,1,0
9,107750924,107490482,Enh916_KLF4,2,1,3,0
9,107750924,107283137,Enh916_RAD23B,0,0,1,0
9,107751841,107490482,Enh917_KLF4,2,1,3,0
9,107751841,107283137,Enh917_RAD23B,0,0,1,0
9,110651201,111038458,Enh919_LPAR1,0,0,0,0
9,110651201,110256507,Enh919_TXN,1,0,1,2
9,111299480,111038458,Enh920_LPAR1,0,0,4,1
9,111299480,111661605,Enh920_GNG10,0,0,0,0
9,111299480,111525159,Enh920_ZNF483,0,0,1,1
9,111299480,111599893,Enh920_PTGR1,0,0,1,0
9,111299480,111484745,Enh920_ECPAS,0,0,1,2
9,111299480,111631334,Enh920_DNAJC25,0,0,2,0
9,123335794,122913323,Enh922_ZBTB6,0,0,1,0
9,123335794,122905359,Enh922_RC3H2,0,0,0,0
9,123335794,123268586,Enh922_STRBP,1,0,5,1
9,123335794,122940833,Enh922_RABGAP1,0,0,1,0
9,123335794,122931512,Enh922_ZBTB26,0,0,3,1
9,126722644,126805006,Enh923_ZBTB43,0,1,2,2
9,126722644,127122635,Enh923_ANGPTL2,0,0,0,0
9,126722644,126326829,Enh923_MVB12B,1,0,0,0
9,126844335,127122635,Enh924_ANGPTL2,0,0,0,0
9,126844335,126805006,Enh924_ZBTB43,2,1,4,2
9,129402241,129110950,Enh925_PTPA,0,0,0,1
9,129402241,128947619,Enh925_DOLK,0,0,0,0
9,129402241,129608884,Enh925_NTMT1,1,0,2,1
9,129402241,128947699,Enh925_NUP188,0,0,0,0
9,129402241,129834698,Enh925_USP20,0,0,0,0
9,129402241,129824244,Enh925_TOR1A,1,0,0,1
9,129402241,129081111,Enh925_DOLPP1,2,1,1,1
9,129402241,129178261,Enh925_IER5L,0,0,0,1
9,129402241,129111189,Enh925_CRAT,0,0,0,1
9,129402241,129642169,Enh925_ASB6,0,0,1,0
9,129402241,129028303,Enh925_SH3GLB2,0,0,0,0
9,129402241,129835863,Enh925_C9orf78,1,2,0,0
9,129402241,129665647,Enh925_PRRX2,0,0,0,0
9,129402241,129476946,Enh925_LINC00963,2,0,3,3
9,129402241,129803157,Enh925_TOR1B,2,0,1,0
9,129402241,129036621,Enh925_MIGA2,0,0,3,0
9,129413242,129081111,Enh926_DOLPP1,0,0,2,0
9,129413242,129834698,Enh926_USP20,0,0,1,1
9,129413242,129036621,Enh926_MIGA2,0,0,1,0
9,129413242,129608884,Enh926_NTMT1,0,0,9,2
9,129413242,129028303,Enh926_SH3GLB2,0,0,0,0
9,129413242,128947699,Enh926_NUP188,0,0,0,0
9,129413242,128947619,Enh926_DOLK,0,0,0,0
9,129413242,129111189,Enh926_CRAT,0,0,0,0
9,129413242,129476946,Enh926_LINC00963,0,0,8,3
9,129413242,129665647,Enh926_PRRX2,0,0,0,0
9,129413242,129835863,Enh926_C9orf78,0,0,1,1
9,129413242,129178261,Enh926_IER5L,0,0,3,0
9,129413242,129642169,Enh926_ASB6,0,0,0,1
9,129413242,129110950,Enh926_PTPA,0,0,0,0
9,129413242,129824244,Enh926_TOR1A,0,0,0,0
9,129413242,129803157,Enh926_TOR1B,1,0,1,0
9,129413797,129476946,Enh927_LINC00963,0,0,8,3
9,129413797,129036621,Enh927_MIGA2,0,0,1,0
9,129413797,128947619,Enh927_DOLK,0,0,0,0
9,129413797,129081111,Enh927_DOLPP1,0,0,2,0
9,129413797,129111189,Enh927_CRAT,0,0,0,0
9,129413797,129665647,Enh927_PRRX2,0,0,0,0
9,129413797,129824244,Enh927_TOR1A,0,0,0,0
9,129413797,129834698,Enh927_USP20,0,0,1,1
9,129413797,129835863,Enh927_C9orf78,0,0,1,1
9,129413797,129642169,Enh927_ASB6,0,0,0,1
9,129413797,129028303,Enh927_SH3GLB2,0,0,0,0
9,129413797,129608884,Enh927_NTMT1,0,0,9,2
9,129413797,128947699,Enh927_NUP188,0,0,0,0
9,129413797,129178261,Enh927_IER5L,0,0,3,0
9,129413797,129803157,Enh927_TOR1B,1,0,1,0
9,129413797,129110950,Enh927_PTPA,0,0,0,0
9,129458961,129081111,Enh928_DOLPP1,0,1,0,0
9,129458961,129178261,Enh928_IER5L,0,0,2,0
9,129458961,129476946,Enh928_LINC00963,5,1,14,9
9,129458961,129036621,Enh928_MIGA2,2,0,0,0
9,129458961,129110950,Enh928_PTPA,0,0,2,0
9,129458961,129642169,Enh928_ASB6,0,0,2,0
9,129458961,129608884,Enh928_NTMT1,6,1,10,2
9,129458961,129665647,Enh928_PRRX2,0,0,1,0
9,129458961,129111189,Enh928_CRAT,0,0,2,0
9,129458961,129803157,Enh928_TOR1B,0,0,0,1
9,129458961,129834698,Enh928_USP20,0,0,1,0
9,129458961,129824244,Enh928_TOR1A,0,0,1,0
9,129458961,129028303,Enh928_SH3GLB2,0,0,2,2
9,129458961,129835863,Enh928_C9orf78,1,1,1,0
9,129460508,129608884,Enh929_NTMT1,5,1,10,2
9,129460508,129476946,Enh929_LINC00963,6,1,14,9
9,129460508,129834698,Enh929_USP20,1,0,1,0
9,129460508,129036621,Enh929_MIGA2,2,0,0,0
9,129460508,129081111,Enh929_DOLPP1,0,1,0,0
9,129460508,129178261,Enh929_IER5L,0,0,2,0
9,129460508,129110950,Enh929_PTPA,0,0,2,0
9,129460508,129111189,Enh929_CRAT,0,0,2,0
9,129460508,129803157,Enh929_TOR1B,1,0,0,1
9,129460508,129835863,Enh929_C9orf78,1,0,1,0
9,129460508,129824244,Enh929_TOR1A,0,0,1,0
9,129460508,129028303,Enh929_SH3GLB2,0,0,2,2
9,129460508,129665647,Enh929_PRRX2,0,0,1,0
9,129460508,129642169,Enh929_ASB6,1,0,2,0
9,129460859,129081111,Enh930_DOLPP1,0,1,0,0
9,129460859,129834698,Enh930_USP20,1,0,1,0
9,129460859,129476946,Enh930_LINC00963,6,1,14,9
9,129460859,129036621,Enh930_MIGA2,2,0,0,0
9,129460859,129608884,Enh930_NTMT1,5,1,10,2
9,129460859,129835863,Enh930_C9orf78,1,0,1,0
9,129460859,129028303,Enh930_SH3GLB2,0,0,2,2
9,129460859,129665647,Enh930_PRRX2,0,0,1,0
9,129460859,129178261,Enh930_IER5L,0,0,2,0
9,129460859,129824244,Enh930_TOR1A,0,0,1,0
9,129460859,129110950,Enh930_PTPA,0,0,2,0
9,129460859,129642169,Enh930_ASB6,1,0,2,0
9,129460859,129803157,Enh930_TOR1B,1,0,0,1
9,129460859,129111189,Enh930_CRAT,0,0,2,0
9,129461127,129036621,Enh931_MIGA2,2,0,0,0
9,129461127,129178261,Enh931_IER5L,0,0,2,0
9,129461127,129608884,Enh931_NTMT1,5,1,10,2
9,129461127,129028303,Enh931_SH3GLB2,0,0,2,2
9,129461127,129081111,Enh931_DOLPP1,0,1,0,0
9,129461127,129834698,Enh931_USP20,1,0,1,0
9,129461127,129642169,Enh931_ASB6,1,0,2,0
9,129461127,129803157,Enh931_TOR1B,1,0,0,1
9,129461127,129665647,Enh931_PRRX2,0,0,1,0
9,129461127,129824244,Enh931_TOR1A,0,0,1,0
9,129461127,129110950,Enh931_PTPA,0,0,2,0
9,129461127,129111189,Enh931_CRAT,0,0,2,0
9,129461127,129476946,Enh931_LINC00963,6,1,14,9
9,129461127,129835863,Enh931_C9orf78,1,0,1,0
9,129550416,129111189,Enh932_CRAT,0,0,0,2
9,129550416,129178261,Enh932_IER5L,0,0,2,1
9,129550416,129476946,Enh932_LINC00963,1,0,11,0
9,129550416,130043194,Enh932_FNBP1,0,0,0,2
9,129550416,129642169,Enh932_ASB6,0,0,3,0
9,129550416,129081111,Enh932_DOLPP1,0,0,0,0
9,129550416,129608884,Enh932_NTMT1,0,0,1,3
9,129550416,129665647,Enh932_PRRX2,0,0,0,0
9,129550416,129834698,Enh932_USP20,0,0,0,0
9,129550416,129824244,Enh932_TOR1A,0,0,0,0
9,129550416,129803157,Enh932_TOR1B,0,0,2,0
9,129550416,129835863,Enh932_C9orf78,0,0,0,0
9,129550416,129110950,Enh932_PTPA,0,0,0,2
9,129557583,129178261,Enh933_IER5L,1,0,4,3
9,129557583,129835863,Enh933_C9orf78,1,0,0,1
9,129557583,130043194,Enh933_FNBP1,0,0,0,0
9,129557583,129476946,Enh933_LINC00963,4,0,0,3
9,129557583,129803157,Enh933_TOR1B,1,0,1,0
9,129557583,129081111,Enh933_DOLPP1,6,2,0,0
9,129557583,129111189,Enh933_CRAT,0,0,2,1
9,129557583,129824244,Enh933_TOR1A,0,2,2,0
9,129557583,129110950,Enh933_PTPA,0,0,2,1
9,129557583,129608884,Enh933_NTMT1,6,1,3,4
9,129557583,129834698,Enh933_USP20,0,0,0,1
9,129557583,129642169,Enh933_ASB6,1,0,1,0
9,129557583,130053426,Enh933_GPR107,1,0,0,0
9,129557583,129665647,Enh933_PRRX2,1,0,2,3
9,129568707,129110950,Enh934_PTPA,0,0,2,0
9,129568707,129178261,Enh934_IER5L,0,0,3,0
9,129568707,129824244,Enh934_TOR1A,0,1,0,0
9,129568707,129476946,Enh934_LINC00963,0,0,3,1
9,129568707,129834698,Enh934_USP20,0,0,0,0
9,129568707,129111189,Enh934_CRAT,0,0,2,0
9,129568707,129803157,Enh934_TOR1B,0,0,0,2
9,129568707,129665647,Enh934_PRRX2,0,0,0,0
9,129568707,130043194,Enh934_FNBP1,0,0,0,0
9,129568707,129608884,Enh934_NTMT1,0,0,4,4
9,129568707,129835863,Enh934_C9orf78,1,0,0,0
9,129568707,129642169,Enh934_ASB6,0,0,3,3
9,129568707,130053426,Enh934_GPR107,0,0,2,0
9,129568707,129081111,Enh934_DOLPP1,0,0,1,1
9,129569749,129081111,Enh935_DOLPP1,0,0,1,1
9,129569749,130043194,Enh935_FNBP1,0,0,0,0
9,129569749,129111189,Enh935_CRAT,0,0,2,0
9,129569749,129110950,Enh935_PTPA,0,0,2,0
9,129569749,129834698,Enh935_USP20,0,0,0,0
9,129569749,129642169,Enh935_ASB6,0,0,3,3
9,129569749,129835863,Enh935_C9orf78,1,0,0,0
9,129569749,129824244,Enh935_TOR1A,0,1,0,0
9,129569749,129608884,Enh935_NTMT1,0,0,4,4
9,129569749,129476946,Enh935_LINC00963,0,0,3,1
9,129569749,129803157,Enh935_TOR1B,0,0,0,2
9,129569749,129665647,Enh935_PRRX2,0,0,0,0
9,129569749,130053426,Enh935_GPR107,0,0,2,0
9,129569749,129178261,Enh935_IER5L,0,0,3,0
9,129570778,129476946,Enh936_LINC00963,2,1,3,1
9,129570778,129834698,Enh936_USP20,0,0,0,0
9,129570778,129111189,Enh936_CRAT,0,0,2,0
9,129570778,129824244,Enh936_TOR1A,1,0,0,0
9,129570778,130053426,Enh936_GPR107,0,1,2,0
9,129570778,129081111,Enh936_DOLPP1,3,4,1,1
9,129570778,130043194,Enh936_FNBP1,0,0,0,0
9,129570778,129110950,Enh936_PTPA,0,0,2,0
9,129570778,129835863,Enh936_C9orf78,1,1,0,0
9,129570778,129803157,Enh936_TOR1B,0,0,0,2
9,129570778,129642169,Enh936_ASB6,0,0,3,3
9,129570778,129178261,Enh936_IER5L,0,0,3,0
9,129570778,129608884,Enh936_NTMT1,9,4,4,4
9,129570778,129665647,Enh936_PRRX2,0,0,0,0
9,129597313,130053426,Enh937_GPR107,0,0,0,0
9,129597313,129665647,Enh937_PRRX2,0,0,2,0
9,129597313,129642169,Enh937_ASB6,0,0,0,3
9,129597313,129834698,Enh937_USP20,0,0,1,0
9,129597313,129110950,Enh937_PTPA,1,0,1,1
9,129597313,129476946,Enh937_LINC00963,1,1,5,4
9,129597313,129111189,Enh937_CRAT,1,0,1,1
9,129597313,129608884,Enh937_NTMT1,8,2,7,8
9,129597313,129824244,Enh937_TOR1A,1,1,1,1
9,129597313,129835863,Enh937_C9orf78,2,0,1,0
9,129597313,129178261,Enh937_IER5L,1,0,3,3
9,129597313,129803157,Enh937_TOR1B,3,2,2,1
9,129597313,130043194,Enh937_FNBP1,0,0,1,0
9,133238593,133030675,Enh938_GTF3C5,0,0,1,1
9,133238593,133348131,Enh938_MED22,0,0,1,1
9,133238593,133479127,Enh938_SLC2A6,0,0,1,2
9,133238593,133356676,Enh938_SURF1,0,0,2,0
9,133238593,133149334,Enh938_RALGDS,0,0,1,3
9,133238593,133418096,Enh938_REXO4,0,0,2,1
9,133238593,133459965,Enh938_CACFD1,0,0,0,0
9,133238593,132878027,Enh938_SPACA9,0,0,0,1
9,133238593,133376166,Enh938_SURF4,0,0,0,0
9,133238593,133348218,Enh938_RPL7A,0,0,0,1
9,133238593,132946874,Enh938_TSC1,0,0,1,0
9,133238593,133336188,Enh938_SURF6,0,0,1,2
9,133238593,133356550,Enh938_SURF2,0,0,2,0
9,133239236,133149334,Enh939_RALGDS,0,0,1,3
9,133239236,133479127,Enh939_SLC2A6,0,0,1,2
9,133239236,133348131,Enh939_MED22,0,0,1,1
9,133239236,133030675,Enh939_GTF3C5,0,0,1,1
9,133239236,133459965,Enh939_CACFD1,0,0,0,0
9,133239236,133348218,Enh939_RPL7A,0,0,0,1
9,133239236,133356676,Enh939_SURF1,0,0,2,0
9,133239236,132946874,Enh939_TSC1,0,0,1,0
9,133239236,133356550,Enh939_SURF2,0,0,2,0
9,133239236,133336188,Enh939_SURF6,0,0,1,2
