chr,start,end,id,abs_summit,pileup,-LOG10(pvalue),fold_enrichment,-LOG10(qvalue),name,GENCODE32,Full.Brain,Rizz.Brain,Song.Cult,Trev.HCS,TAD,PE,cpm,high.cpm,nRep
chr15,67884630,67885086,chr15:67884630-67885086,67884818,132,124.44937,18.76069,121.76911,NHA_ATAC_S3.filtered.BAM_peak_82290,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.58366777176758,TRUE,4
chr15,67968042,67968473,chr15:67968042-67968473,67968342,228,289.76535,39.87553,286.39496,NHA_ATAC_S3.filtered.BAM_peak_82304,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,9.64451706032582,TRUE,2
chr15,68552838,68553154,chr15:68552838-68553154,68552964,57,45.43971,11.71151,43.18431,NHA_ATAC_S3.filtered.BAM_peak_82416,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,2.41112926508145,TRUE,2
chr15,68559489,68560207,chr15:68559489-68560207,68559744,240,263.1575,28.30669,259.89557,NHA_ATAC_S3.filtered.BAM_peak_82418,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,10.1521232213956,TRUE,3
chr15,68730527,68730718,chr15:68730527-68730718,68730588,73,60.50579,13.2359,58.1525,NHA_ATAC_S3.filtered.BAM_peak_82456,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3.08793747984116,TRUE,2
chr15,70605596,70605826,chr15:70605596-70605826,70605648,74,58.98724,12.45673,56.64327,NHA_ATAC_S3.filtered.BAM_peak_82703,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3.13023799326364,TRUE,4
chr15,70606149,70606313,chr15:70606149-70606313,70606236,55,37.46314,9.20146,35.26756,NHA_ATAC_S3.filtered.BAM_peak_82704,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2.32652823823649,TRUE,3
chr15,73800652,73801365,chr15:73800652-73801365,73801033,162,146.74889,17.92018,143.97,NHA_ATAC_S3.filtered.BAM_peak_83137,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,6.85268317444203,TRUE,3
chr15,74771048,74771371,chr15:74771048-74771371,74771219,397,483.22266,38.85764,479.05002,NHA_ATAC_S3.filtered.BAM_peak_83311,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,16.7933038287252,TRUE,4
chr15,75666720,75667261,chr15:75666720-75667261,75667016,429,401.24091,20.992,397.41489,NHA_ATAC_S3.filtered.BAM_peak_83481,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,18.1469202582446,TRUE,2
chr15,77496731,77497082,chr15:77496731-77497082,77496970,187,173.29018,19.09999,170.39822,NHA_ATAC_S3.filtered.BAM_peak_83692,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7.91019601000407,TRUE,4
chr15,77497386,77497669,chr15:77497386-77497669,77497540,90,57.76976,9.24113,55.43359,NHA_ATAC_S3.filtered.BAM_peak_83693,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3.80704620802335,TRUE,4
chr15,77507966,77508198,chr15:77507966-77508198,77508099,298,323.97003,28.51491,320.46097,NHA_ATAC_S3.filtered.BAM_peak_83697,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12.6055529998995,TRUE,4
chr15,77541391,77541676,chr15:77541391-77541676,77541538,182,115.43984,9.79805,112.8008,NHA_ATAC_S3.filtered.BAM_peak_83702,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,7.69869344289166,TRUE,3
chr15,77542676,77542999,chr15:77542676-77542999,77542789,178,110.6566,9.489,108.03992,NHA_ATAC_S3.filtered.BAM_peak_83703,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,7.52949138920174,TRUE,2
chr15,77543364,77543611,chr15:77543364-77543611,77543481,342,300.75394,18.19959,297.33884,NHA_ATAC_S3.filtered.BAM_peak_83704,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,14.4667755904887,TRUE,3
chr15,84955429,84955660,chr15:84955429-84955660,84955548,221,296.82953,45.42438,293.43042,NHA_ATAC_S3.filtered.BAM_peak_84439,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,9.34841346636845,TRUE,3
chr15,89018329,89018489,chr15:89018329-89018489,89018401,54,25.97275,5.88374,23.87975,NHA_ATAC_S3.filtered.BAM_peak_84798,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2.28422772481401,TRUE,3
chr15,89346578,89346755,chr15:89346578-89346755,89346685,52,55.3161,18.0873,52.99451,NHA_ATAC_S3.filtered.BAM_peak_84854,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2.19962669796905,TRUE,3
chr15,93030739,93030936,chr15:93030739-93030936,93030862,252,231.07452,19.3252,227.94334,NHA_ATAC_S3.filtered.BAM_peak_85313,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,10.6597293824654,TRUE,3
chr15,99408156,99408631,chr15:99408156-99408631,99408342,177,159.83096,18.02042,156.9962,NHA_ATAC_S3.filtered.BAM_peak_85559,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,7.48719087577925,TRUE,2
chr15,99409098,99409334,chr15:99409098-99409334,99409232,135,114.01065,15.31003,111.3783,NHA_ATAC_S3.filtered.BAM_peak_85560,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,5.71056931203502,TRUE,2
chr15,99486163,99486848,chr15:99486163-99486848,99486685,287,283.03433,22.8083,279.6911,NHA_ATAC_S3.filtered.BAM_peak_85577,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,12.1402473522522,TRUE,3
chr15,99487189,99487354,chr15:99487189-99487354,99487269,90,49.09449,7.3872,46.81482,NHA_ATAC_S3.filtered.BAM_peak_85578,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3.80704620802335,TRUE,2
chr15,99536639,99537086,chr15:99536639-99537086,99536916,338,399.69083,35.44184,395.87119,NHA_ATAC_S3.filtered.BAM_peak_85584,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,14.2975735367988,TRUE,3
chr15,101088865,101089057,chr15:101088865-101089057,101088917,206,234.91483,30.25554,231.76793,NHA_ATAC_S3.filtered.BAM_peak_85771,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,8.71390576503122,TRUE,2
chr15,101091246,101091503,chr15:101091246-101091503,101091410,94,78.60672,14.16413,76.1502,NHA_ATAC_S3.filtered.BAM_peak_85772,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3.97624826171328,TRUE,3
chr15,101091646,101091978,chr15:101091646-101091978,101091862,55,34.94218,8.35479,32.76736,NHA_ATAC_S3.filtered.BAM_peak_85773,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2.32652823823649,TRUE,4
chr15,101127091,101127393,chr15:101127091-101127393,101127218,190,129.1136,10.94952,126.41228,NHA_ATAC_S3.filtered.BAM_peak_85779,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,8.03709755027152,TRUE,3
chr15,101127743,101128102,chr15:101127743-101128102,101127988,191,130.60551,11.0647,127.89751,NHA_ATAC_S3.filtered.BAM_peak_85780,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8.079398063694,TRUE,4
chr15,101128319,101128438,chr15:101128319-101128438,101128380,98,42.97411,5.72386,40.7368,NHA_ATAC_S3.filtered.BAM_peak_85781,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.1454503154032,TRUE,4
chr16,3152384,3152587,chr16:3152384-3152587,3152446,86,12.84892,2.40402,10.92635,NHA_ATAC_S3.filtered.BAM_peak_86454,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3.63784415433342,TRUE,3
chr16,3152770,3153134,chr16:3152770-3153134,3153001,236,102.90362,6.03667,100.32401,NHA_ATAC_S3.filtered.BAM_peak_86455,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,9.98292116770567,TRUE,3
chr16,8888264,8888543,chr16:8888264-8888543,8888416,269,196.78831,12.69905,193.79811,NHA_ATAC_S3.filtered.BAM_peak_86786,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,11.3788381106476,TRUE,3
chr16,9047700,9048142,chr16:9047700-9048142,9047876,410,404.71234,23.54394,400.87204,NHA_ATAC_S3.filtered.BAM_peak_86809,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,17.3432105032175,TRUE,3
chr16,9048433,9048580,chr16:9048433-9048580,9048525,82,33.99668,5.28448,31.83049,NHA_ATAC_S3.filtered.BAM_peak_86810,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3.4686421006435,TRUE,2
chr16,22195664,22195912,chr16:22195664-22195912,22195725,228,102.62935,6.2565,100.05099,NHA_ATAC_S3.filtered.BAM_peak_87791,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9.64451706032582,TRUE,4
chr16,28945575,28945870,chr16:28945575-28945870,28945693,425,462.62097,29.60316,458.53616,NHA_ATAC_S3.filtered.BAM_peak_88271,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,17.9777182045547,TRUE,4
chr16,30634159,30634589,chr16:30634159-30634589,30634334,409,445.31308,29.525,441.30154,NHA_ATAC_S3.filtered.BAM_peak_88505,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,17.300909989795,TRUE,4
chr16,46854028,46854269,chr16:46854028-46854269,46854155,162,161.58257,21.72782,158.74033,NHA_ATAC_S3.filtered.BAM_peak_88737,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6.85268317444203,TRUE,4
chr16,46857679,46857876,chr16:46857679-46857876,46857761,178,120.62552,10.84199,117.9626,NHA_ATAC_S3.filtered.BAM_peak_88739,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7.52949138920174,TRUE,3
chr16,56547098,56547407,chr16:56547098-56547407,56547314,58,42.8934,10.49587,40.65655,NHA_ATAC_S3.filtered.BAM_peak_89421,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2.45342977850394,TRUE,4
chr16,56547747,56547896,chr16:56547747-56547896,56547840,59,43.40442,10.45564,41.16458,NHA_ATAC_S3.filtered.BAM_peak_89422,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2.49573029192642,TRUE,3
chr16,56558411,56558653,chr16:56558411-56558653,56558491,228,304.69888,45.17067,301.26764,NHA_ATAC_S3.filtered.BAM_peak_89427,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9.64451706032582,TRUE,4
chr16,56600433,56600669,chr16:56600433-56600669,56600587,168,187.50932,27.78852,184.55751,NHA_ATAC_S3.filtered.BAM_peak_89433,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7.10648625497692,TRUE,4
chr16,57290340,57290535,chr16:57290340-57290535,57290414,50,52.44642,17.40476,50.14336,NHA_ATAC_S3.filtered.BAM_peak_89567,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,2.11502567112408,TRUE,2
chr16,57299491,57299667,chr16:57299491-57299667,57299595,166,59.79709,4.82845,57.44753,NHA_ATAC_S3.filtered.BAM_peak_89568,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7.02188522813196,TRUE,3
chr16,57299784,57300256,chr16:57299784-57300256,57300102,620,533.38861,17.95265,529.00189,NHA_ATAC_S3.filtered.BAM_peak_89569,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26.2263183219386,TRUE,4
chr16,57300398,57300850,chr16:57300398-57300850,57300721,413,287.48886,11.92949,284.12772,NHA_ATAC_S3.filtered.BAM_peak_89570,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,17.4701120434849,TRUE,4
chr16,57304267,57304491,chr16:57304267-57304491,57304376,114,27.05786,3.29437,24.95662,NHA_ATAC_S3.filtered.BAM_peak_89571,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4.82225853016291,TRUE,2
chr16,66189980,66190387,chr16:66189980-66190387,66190197,72,58.38477,12.73067,56.04399,NHA_ATAC_S3.filtered.BAM_peak_90148,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3.04563696641868,TRUE,2
chr16,67014080,67014484,chr16:67014080-67014484,67014211,111,67.23877,8.73469,64.84496,NHA_ATAC_S3.filtered.BAM_peak_90309,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.69535698989546,TRUE,4
chr16,69417532,69418061,chr16:69417532-69418061,69417818,158,169.01237,25.05283,166.13857,NHA_ATAC_S3.filtered.BAM_peak_90709,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6.6834811207521,TRUE,3
chr16,69482068,69482314,chr16:69482068-69482314,69482174,185,157.30594,16.14053,154.48183,NHA_ATAC_S3.filtered.BAM_peak_90721,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,7.82559498315911,TRUE,3
chr16,69482422,69482978,chr16:69482422-69482978,69482837,171,155.79691,18.25585,152.97922,NHA_ATAC_S3.filtered.BAM_peak_90722,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,7.23338779524437,TRUE,2
chr16,72198119,72198378,chr16:72198119-72198378,72198195,142,167.49623,30.25468,164.62875,NHA_ATAC_S3.filtered.BAM_peak_91025,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,6.0066729059924,TRUE,2
chr16,81730379,81730808,chr16:81730379-81730808,81730600,166,182.57095,26.84614,179.63989,NHA_ATAC_S3.filtered.BAM_peak_91986,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,7.02188522813196,TRUE,3
chr17,2580726,2580900,chr17:2580726-2580900,2580793,51,53.87713,17.74603,51.56477,NHA_ATAC_S3.filtered.BAM_peak_93567,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,2.15732618454656,TRUE,2
chr17,3048751,3049210,chr17:3048751-3049210,3048943,687,802.59192,36.58118,796.84253,NHA_ATAC_S3.filtered.BAM_peak_93648,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,29.0604527212449,TRUE,4
chr17,6752503,6752846,chr17:6752503-6752846,6752685,73,81.47654,22.29375,79.00459,NHA_ATAC_S3.filtered.BAM_peak_94102,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3.08793747984116,TRUE,2
chr17,29212701,29212908,chr17:29212701-29212908,29212791,55,51.64849,15.04066,49.35138,NHA_ATAC_S3.filtered.BAM_peak_96032,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,2.32652823823649,TRUE,2
chr17,29240964,29241315,chr17:29240964-29241315,29241180,442,481.84042,29.804,477.67368,NHA_ATAC_S3.filtered.BAM_peak_96038,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,18.6968269327369,TRUE,4
chr17,30340244,30340847,chr17:30340244-30340847,30340407,237,230.62369,21.7256,227.4944,NHA_ATAC_S3.filtered.BAM_peak_96218,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,10.0252216811282,TRUE,2
chr17,31549535,31550433,chr17:31549535-31550433,31550162,274,248.34215,19.01818,245.14047,NHA_ATAC_S3.filtered.BAM_peak_96381,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11.59034067776,TRUE,4
chr17,31696169,31696652,chr17:31696169-31696652,31696348,357,363.285,24.93798,359.61569,NHA_ATAC_S3.filtered.BAM_peak_96416,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,15.101283291826,TRUE,3
chr17,31842611,31842851,chr17:31842611-31842851,31842697,158,166.51308,24.27213,163.64983,NHA_ATAC_S3.filtered.BAM_peak_96442,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,6.6834811207521,TRUE,2
chr17,31843121,31843361,chr17:31843121-31843361,31843241,86,70.22596,13.36962,67.815,NHA_ATAC_S3.filtered.BAM_peak_96443,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3.63784415433342,TRUE,2
chr17,34252507,34253084,chr17:34252507-34253084,34252614,179,94.7114,7.56231,92.17194,NHA_ATAC_S3.filtered.BAM_peak_96640,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7.57179190262422,TRUE,4
chr17,38867662,38867758,chr17:38867662-38867758,38867717,77,12.23566,2.46712,10.32628,NHA_ATAC_S3.filtered.BAM_peak_96773,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3.25713953353109,TRUE,2
chr17,39573496,39574108,chr17:39573496-39574108,39573917,373,441.43454,35.92041,437.43942,NHA_ATAC_S3.filtered.BAM_peak_96889,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,15.7780915065857,TRUE,3
chr17,39753911,39754710,chr17:39753911-39754710,39754538,326,304.3465,20.51326,300.91672,NHA_ATAC_S3.filtered.BAM_peak_96927,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,13.789967375729,TRUE,4
chr17,47239967,47240378,chr17:47239967-47240378,47240156,343,392.0452,32.64419,388.25674,NHA_ATAC_S3.filtered.BAM_peak_97963,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,14.5090761039112,TRUE,2
chr17,47687808,47687996,chr17:47687808-47687996,47687893,83,75.15513,15.84949,72.71702,NHA_ATAC_S3.filtered.BAM_peak_98016,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3.51094261406598,TRUE,2
chr17,48002554,48002875,chr17:48002554-48002875,48002759,103,94.62704,17.05192,92.08797,NHA_ATAC_S3.filtered.BAM_peak_98078,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4.35695288251561,TRUE,2
chr17,48012311,48012467,chr17:48012311-48012467,48012416,49,34.76053,9.48084,32.58685,NHA_ATAC_S3.filtered.BAM_peak_98082,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2.0727251577016,TRUE,2
chr17,48023368,48023559,chr17:48023368-48023559,48023472,149,53.32924,4.76804,51.02137,NHA_ATAC_S3.filtered.BAM_peak_98085,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,6.30277649994977,TRUE,3
chr17,48023860,48024097,chr17:48023860-48024097,48023989,219,112.56317,7.36743,109.93759,NHA_ATAC_S3.filtered.BAM_peak_98086,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9.26381243952348,TRUE,4
chr17,49191970,49192274,chr17:49191970-49192274,49192128,186,79.01844,5.79066,76.55991,NHA_ATAC_S3.filtered.BAM_peak_98234,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,7.86789549658159,TRUE,3
chr17,49192417,49193197,chr17:49192417-49193197,49192973,524,408.21469,14.70649,404.35968,NHA_ATAC_S3.filtered.BAM_peak_98235,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,22.1654690333804,TRUE,3
chr17,50026926,50027188,chr17:50026926-50027188,50027030,209,118.32839,8.37783,115.67625,NHA_ATAC_S3.filtered.BAM_peak_98385,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,8.84080730529867,TRUE,3
chr17,55238367,55238742,chr17:55238367-55238742,55238569,253,326.85602,42.37018,323.33524,NHA_ATAC_S3.filtered.BAM_peak_98743,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,10.7020298958879,TRUE,3
chr17,62870247,62870546,chr17:62870247-62870546,62870420,101,127.28298,31.51267,124.58985,NHA_ATAC_S3.filtered.BAM_peak_99707,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4.27235185567065,TRUE,2
chr17,64989159,64989358,chr17:64989159-64989358,64989273,205,207.19893,23.13363,204.16605,NHA_ATAC_S3.filtered.BAM_peak_100084,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,8.67160525160874,TRUE,3
chr17,74454070,74454335,chr17:74454070-74454335,74454211,185,227.15909,35.18179,224.04419,NHA_ATAC_S3.filtered.BAM_peak_101132,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7.82559498315911,TRUE,4
chr17,76791458,76791622,chr17:76791458-76791622,76791519,69,59.55172,13.96314,57.20475,NHA_ATAC_S3.filtered.BAM_peak_101560,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2.91873542615124,TRUE,2
chr17,77779174,77779465,chr17:77779174-77779465,77779283,48,49.61043,16.72222,47.3262,NHA_ATAC_S3.filtered.BAM_peak_101719,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2.03042464427912,TRUE,4
chr17,77831535,77831796,chr17:77831535-77831796,77831674,234,180.95708,13.86194,178.03282,NHA_ATAC_S3.filtered.BAM_peak_101727,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,9.89832014086071,TRUE,2
chr17,78352814,78353621,chr17:78352814-78353621,78353084,360,238.92166,10.95914,235.75829,NHA_ATAC_S3.filtered.BAM_peak_101811,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,15.2281848320934,TRUE,4
chr17,78933451,78933693,chr17:78933451-78933693,78933565,516,421.77783,16.10259,417.86618,NHA_ATAC_S3.filtered.BAM_peak_101915,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,21.8270649260005,TRUE,2
chr17,78933970,78934561,chr17:78933970-78934561,78934315,268,150.05486,8.36136,147.26169,NHA_ATAC_S3.filtered.BAM_peak_101916,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11.3365375972251,TRUE,4
chr18,10052282,10052538,chr18:10052282-10052538,10052376,87,87.52314,19.40276,85.01959,NHA_ATAC_S3.filtered.BAM_peak_103696,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,3.68014466775591,TRUE,2
chr18,10518587,10518786,chr18:10518587-10518786,10518659,158,148.26308,19.13414,145.47763,NHA_ATAC_S3.filtered.BAM_peak_103760,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,6.6834811207521,TRUE,2
chr18,10520125,10520401,chr18:10520125-10520401,10520309,274,318.94,33.18035,315.45151,NHA_ATAC_S3.filtered.BAM_peak_103762,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,11.59034067776,TRUE,2
chr18,10560526,10560756,chr18:10560526-10560756,10560661,128,133.98476,22.96634,131.2618,NHA_ATAC_S3.filtered.BAM_peak_103770,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,5.41446571807765,TRUE,3
chr18,11946854,11947038,chr18:11946854-11947038,11946956,129,96.49623,12.31616,93.94798,NHA_ATAC_S3.filtered.BAM_peak_103901,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,5.45676623150013,TRUE,3
chr18,11947237,11947762,chr18:11947237-11947762,11947399,242,241.3725,22.95563,238.19902,NHA_ATAC_S3.filtered.BAM_peak_103902,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10.2367242482406,TRUE,4
chr18,35355133,35355398,chr18:35355133-35355398,35355282,296,411.98373,52.95789,408.11298,NHA_ATAC_S3.filtered.BAM_peak_105499,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12.5209519730546,TRUE,4
chr18,48896813,48897050,chr18:48896813-48897050,48896949,93,78.96701,14.51315,76.50874,NHA_ATAC_S3.filtered.BAM_peak_106584,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,3.93394774829079,TRUE,2
chr18,48901802,48902322,chr18:48901802-48902322,48902123,323,300.8381,20.39731,297.42267,NHA_ATAC_S3.filtered.BAM_peak_106586,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,13.6630658354616,TRUE,4
chr18,48975744,48976408,chr18:48975744-48976408,48976083,159,123.30138,13.42881,120.62639,NHA_ATAC_S3.filtered.BAM_peak_106615,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,6.72578163417458,TRUE,3
chr18,55861380,55861548,chr18:55861380-55861548,55861432,84,86.01698,19.86361,83.52126,NHA_ATAC_S3.filtered.BAM_peak_107167,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,3.55324312748846,TRUE,2
chr18,61581899,61582300,chr18:61581899-61582300,61581995,162,210.51057,38.88065,207.46404,NHA_ATAC_S3.filtered.BAM_peak_107879,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,6.85268317444203,TRUE,3
chr18,62982702,62982911,chr18:62982702-62982911,62982816,116,145.972,32.88182,143.19646,NHA_ATAC_S3.filtered.BAM_peak_108073,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,4.90685955700787,TRUE,3
chr19,2489270,2489529,chr19:2489270-2489529,2489399,161,113.23523,11.40556,110.60665,NHA_ATAC_S3.filtered.BAM_peak_109433,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,6.81038266101955,TRUE,3
chr19,2494762,2495125,chr19:2494762-2495125,2495016,181,109.21982,9.09124,106.60998,NHA_ATAC_S3.filtered.BAM_peak_109436,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,7.65639292946918,TRUE,3
chr19,2495310,2495616,chr19:2495310-2495616,2495461,283,220.25719,14.22028,217.17072,NHA_ATAC_S3.filtered.BAM_peak_109437,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,11.9710452985623,TRUE,2
chr19,3987782,3988065,chr19:3987782-3988065,3987938,76,27.30015,4.53039,25.19414,NHA_ATAC_S3.filtered.BAM_peak_109710,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3.21483902010861,TRUE,2
chr19,6504912,6505057,chr19:6504912-6505057,6504983,57,62.62966,19.79365,60.26289,NHA_ATAC_S3.filtered.BAM_peak_110162,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,2.41112926508145,TRUE,2
chr19,6516090,6516285,chr19:6516090-6516285,6516172,60,41.49718,9.58523,39.27063,NHA_ATAC_S3.filtered.BAM_peak_110163,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2.5380308053489,TRUE,4
chr19,6516893,6517158,chr19:6516893-6517158,6517028,179,196.48247,27.10055,193.49347,NHA_ATAC_S3.filtered.BAM_peak_110165,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7.57179190262422,TRUE,4
chr19,7098826,7099678,chr19:7098826-7099678,7099216,435,419.02869,22.39611,415.12866,NHA_ATAC_S3.filtered.BAM_peak_110198,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,18.4007233387795,TRUE,4
chr19,8154858,8155127,chr19:8154858-8155127,8155036,94,95.43381,20.13627,92.8904,NHA_ATAC_S3.filtered.BAM_peak_110343,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3.97624826171328,TRUE,4
chr19,8505764,8506530,chr19:8505764-8506530,8506338,224,249.06728,28.93694,245.86263,NHA_ATAC_S3.filtered.BAM_peak_110410,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9.47531500663589,TRUE,4
chr19,9945316,9945911,chr19:9945316-9945911,9945713,303,327.56473,28.19753,324.04092,NHA_ATAC_S3.filtered.BAM_peak_110504,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12.8170555670119,TRUE,4
